"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribed"
"Row23198",57,"admin.","married","university.degree","no","yes","no","cellular","jun","mon",161,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23199",59,"retired","married","professional.course","no","yes","yes","cellular","jun","mon",1460,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23200",32,"technician","single","university.degree","no","no","no","cellular","jun","mon",1048,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23201",33,"admin.","married","university.degree","no","no","no","cellular","jun","mon",335,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23202",45,"blue-collar","married","basic.9y","no","no","no","cellular","jun","mon",177,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23203",24,"student","single","university.degree","no","no","no","cellular","jun","mon",223,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23204",65,"housemaid","married","basic.4y","no","no","no","cellular","jun","mon",145,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23205",30,"technician","single","basic.9y","no","no","no","cellular","jun","mon",93,1,12,1,"success",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23206",49,"management","married","university.degree","no","yes","no","telephone","jun","mon",153,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23207",49,"management","married","university.degree","no","no","no","cellular","jun","mon",164,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23208",49,"management","married","university.degree","no","yes","no","cellular","jun","mon",128,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23209",34,"admin.","single","university.degree","no","no","no","cellular","jun","mon",62,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23210",31,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jun","mon",388,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23211",38,"blue-collar","divorced","university.degree","no","yes","yes","cellular","jun","mon",87,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23212",30,"admin.","married","university.degree","no","no","no","telephone","jun","mon",194,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23213",36,"management","married","university.degree","no","unknown","unknown","telephone","jun","mon",192,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23214",27,"admin.","married","university.degree","no","yes","no","cellular","jun","mon",761,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23215",21,"student","single","high.school","no","yes","no","cellular","jun","mon",202,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23216",36,"admin.","married","university.degree","no","no","no","cellular","jun","mon",174,1,3,1,"success",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23217",33,"unemployed","single","university.degree","no","no","no","telephone","jun","mon",89,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23218",31,"technician","married","unknown","no","yes","no","cellular","jun","mon",84,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23219",29,"admin.","single","university.degree","no","no","no","cellular","jun","mon",114,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23220",36,"unemployed","married","university.degree","unknown","yes","no","cellular","jun","mon",450,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23221",49,"management","married","university.degree","no","no","no","cellular","jun","mon",215,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23222",45,"unemployed","married","basic.9y","no","no","no","cellular","jun","mon",232,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23223",36,"self-employed","married","university.degree","no","no","yes","cellular","jun","mon",284,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23224",32,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",253,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23225",58,"retired","divorced","professional.course","no","yes","no","cellular","jun","mon",470,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23226",49,"management","married","university.degree","no","yes","no","telephone","jun","mon",336,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23227",37,"services","single","high.school","no","yes","no","cellular","jun","mon",195,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23228",28,"self-employed","single","university.degree","no","no","no","cellular","jun","mon",373,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23229",65,"housemaid","married","basic.4y","no","no","no","cellular","jun","mon",89,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23230",31,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",181,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23231",31,"services","single","university.degree","no","yes","no","telephone","jun","mon",55,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23232",28,"self-employed","single","university.degree","no","yes","yes","cellular","jun","mon",187,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23233",32,"blue-collar","unknown","basic.9y","no","yes","no","cellular","jun","mon",314,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
"Row23234",39,"admin.","married","university.degree","no","yes","no","cellular","jun","mon",206,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23235",43,"admin.","married","high.school","unknown","yes","no","cellular","jun","mon",288,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
"Row23236",52,"unknown","married","professional.course","unknown","yes","no","cellular","jun","tue",149,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23237",21,"management","single","university.degree","no","unknown","unknown","cellular","jun","tue",106,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23238",26,"admin.","single","high.school","no","no","no","cellular","jun","tue",479,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23239",26,"technician","divorced","university.degree","no","no","no","cellular","jun","tue",437,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23240",43,"blue-collar","married","basic.9y","no","yes","no","cellular","jun","tue",395,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23241",40,"admin.","single","high.school","no","yes","no","cellular","jun","tue",145,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23242",40,"admin.","single","high.school","no","yes","no","cellular","jun","tue",154,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23243",27,"student","single","basic.9y","no","yes","yes","cellular","jun","tue",107,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23244",58,"retired","divorced","high.school","no","yes","no","cellular","jun","tue",663,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23245",35,"services","married","high.school","no","yes","yes","cellular","jun","tue",126,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23246",39,"admin.","married","professional.course","no","yes","yes","cellular","jun","tue",145,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23247",31,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",282,2,13,1,"success",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23248",47,"management","married","basic.9y","no","yes","no","cellular","jun","tue",118,2,3,1,"success",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23249",59,"retired","divorced","university.degree","no","no","no","cellular","jun","tue",368,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23250",46,"unemployed","married","basic.9y","no","unknown","unknown","cellular","jun","tue",96,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23251",46,"unemployed","married","basic.9y","no","no","no","cellular","jun","tue",294,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23252",67,"admin.","married","basic.4y","unknown","yes","no","cellular","jun","tue",177,2,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23253",33,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",64,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23254",32,"admin.","married","university.degree","no","no","no","cellular","jun","tue",596,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23255",49,"admin.","divorced","university.degree","no","yes","no","cellular","jun","tue",144,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23256",49,"admin.","divorced","university.degree","no","yes","no","cellular","jun","tue",88,1,4,1,"success",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23257",31,"admin.","single","university.degree","no","no","no","cellular","jun","tue",99,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23258",43,"admin.","divorced","university.degree","no","yes","no","cellular","jun","tue",418,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23259",41,"entrepreneur","married","high.school","no","yes","no","cellular","jun","tue",169,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23260",27,"student","married","university.degree","no","no","no","cellular","jun","tue",59,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23261",34,"technician","married","university.degree","no","yes","no","cellular","jun","tue",195,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23262",32,"technician","single","high.school","no","no","no","cellular","jun","tue",430,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23263",33,"admin.","single","high.school","no","yes","no","cellular","jun","tue",167,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23264",24,"student","single","high.school","no","no","no","cellular","jun","tue",253,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23265",25,"admin.","single","university.degree","no","no","no","cellular","jun","tue",417,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23266",52,"unknown","married","professional.course","unknown","yes","yes","cellular","jun","tue",135,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23267",32,"services","married","high.school","no","unknown","unknown","cellular","jun","tue",172,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23268",27,"self-employed","single","professional.course","no","no","no","cellular","jun","tue",162,2,999,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23269",34,"services","married","high.school","no","yes","no","cellular","jun","tue",136,1,999,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23270",34,"services","single","high.school","no","no","yes","cellular","jun","tue",92,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23271",47,"management","married","basic.9y","no","no","no","cellular","jun","tue",309,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23272",29,"unemployed","single","high.school","no","no","no","cellular","jun","tue",189,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23273",79,"retired","married","high.school","no","yes","yes","cellular","jun","tue",163,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23274",33,"admin.","single","high.school","no","yes","no","cellular","jun","tue",74,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23275",43,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",91,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23276",43,"admin.","married","university.degree","no","no","yes","cellular","jun","tue",310,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23277",32,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",712,1,3,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23278",32,"admin.","married","university.degree","no","no","no","cellular","jun","tue",74,1,4,1,"success",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23279",29,"admin.","single","university.degree","no","yes","no","telephone","jun","tue",128,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23280",52,"services","divorced","basic.4y","no","yes","no","cellular","jun","tue",80,3,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23281",32,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",369,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23282",30,"unemployed","married","professional.course","no","yes","yes","cellular","jun","tue",495,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23283",34,"technician","married","university.degree","no","no","no","cellular","jun","tue",116,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23284",59,"admin.","married","unknown","no","no","no","cellular","jun","tue",245,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23285",26,"admin.","married","high.school","no","yes","yes","cellular","jun","tue",142,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23286",33,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",251,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23287",56,"management","married","university.degree","no","yes","yes","cellular","jun","tue",673,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23288",24,"unknown","single","university.degree","no","yes","yes","cellular","jun","tue",134,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23289",24,"unknown","single","university.degree","no","yes","no","cellular","jun","tue",728,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23290",24,"unknown","single","university.degree","no","no","no","cellular","jun","tue",263,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23291",27,"admin.","single","university.degree","no","no","yes","cellular","jun","tue",154,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23292",24,"unknown","single","university.degree","no","yes","yes","cellular","jun","tue",696,1,999,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23293",30,"admin.","single","university.degree","no","no","no","cellular","jun","tue",482,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23294",30,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",224,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23295",30,"self-employed","single","university.degree","no","no","no","cellular","jun","tue",147,3,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23296",44,"admin.","single","university.degree","no","no","no","cellular","jun","tue",924,2,4,1,"success",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23297",44,"admin.","divorced","university.degree","no","yes","yes","cellular","jun","tue",130,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23298",28,"technician","single","professional.course","no","yes","no","cellular","jun","tue",318,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23299",34,"services","single","high.school","no","no","no","telephone","jun","tue",306,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23300",33,"housemaid","unknown","university.degree","no","no","no","cellular","jun","tue",77,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23301",37,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",80,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23302",31,"management","married","university.degree","no","no","no","cellular","jun","tue",212,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23303",40,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",192,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23304",47,"management","married","basic.9y","no","yes","no","cellular","jun","tue",181,3,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23305",34,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",96,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23306",30,"technician","single","professional.course","no","yes","no","cellular","jun","tue",76,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23307",43,"admin.","married","university.degree","no","yes","yes","cellular","jun","tue",146,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23308",33,"technician","married","professional.course","no","no","no","cellular","jun","tue",189,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23309",32,"admin.","married","university.degree","no","yes","yes","cellular","jun","tue",102,4,999,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23310",36,"admin.","married","university.degree","unknown","yes","yes","cellular","jun","tue",308,1,3,1,"success",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23311",25,"blue-collar","single","professional.course","no","yes","no","cellular","jun","tue",179,2,3,1,"success",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23312",44,"management","married","university.degree","no","yes","no","cellular","jun","tue",71,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23313",55,"retired","married","basic.4y","no","no","no","cellular","jun","tue",553,2,3,4,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
"Row23314",31,"management","married","university.degree","no","yes","no","cellular","jun","tue",305,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23315",31,"technician","single","professional.course","no","no","no","cellular","jun","tue",163,1,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,1
"Row23316",28,"technician","single","professional.course","no","yes","no","cellular","jun","wed",209,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23317",43,"admin.","married","university.degree","no","yes","no","cellular","jun","wed",262,2,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23318",38,"technician","single","university.degree","no","yes","no","telephone","jun","wed",225,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23319",28,"admin.","married","high.school","no","no","no","telephone","jun","wed",206,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23320",40,"blue-collar","divorced","professional.course","no","no","no","cellular","jun","wed",115,2,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23321",24,"blue-collar","single","basic.9y","no","yes","no","cellular","jun","wed",406,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23322",31,"services","married","high.school","no","no","no","cellular","jun","wed",592,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23323",47,"admin.","single","university.degree","no","no","no","cellular","jun","wed",78,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23324",59,"retired","married","professional.course","no","yes","no","telephone","jun","wed",437,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23325",24,"blue-collar","single","basic.9y","no","unknown","unknown","cellular","jun","wed",192,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23326",59,"retired","married","professional.course","no","yes","no","cellular","jun","wed",68,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23327",53,"blue-collar","divorced","basic.6y","no","yes","no","cellular","jun","wed",123,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23328",31,"admin.","single","high.school","no","no","no","cellular","jun","wed",137,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23329",26,"student","single","professional.course","no","yes","no","cellular","jun","wed",96,1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23330",28,"admin.","single","high.school","no","no","no","cellular","jun","wed",198,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23331",37,"services","married","high.school","no","yes","no","cellular","jun","wed",200,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23332",40,"blue-collar","divorced","professional.course","no","no","no","cellular","jun","wed",210,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23333",40,"management","divorced","university.degree","no","yes","no","cellular","jun","wed",117,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23334",58,"blue-collar","married","basic.4y","no","yes","no","cellular","jun","wed",110,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23335",36,"admin.","married","university.degree","no","no","no","cellular","jun","wed",334,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23336",37,"self-employed","married","professional.course","no","no","no","cellular","jun","wed",321,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23337",28,"student","single","high.school","no","yes","no","cellular","jun","wed",296,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23338",58,"management","married","basic.4y","no","yes","no","cellular","jun","wed",86,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23339",20,"student","single","unknown","no","yes","no","cellular","jun","wed",213,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23340",29,"admin.","single","university.degree","no","yes","yes","telephone","jun","wed",252,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23341",28,"technician","single","professional.course","no","no","no","cellular","jun","wed",411,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23342",29,"admin.","married","high.school","no","yes","no","cellular","jun","wed",37,1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23343",28,"admin.","single","university.degree","no","yes","no","cellular","jun","wed",593,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23344",29,"technician","single","university.degree","no","yes","no","cellular","jun","wed",101,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23345",29,"technician","single","university.degree","no","yes","no","cellular","jun","wed",138,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23346",29,"technician","single","university.degree","no","yes","no","cellular","jun","wed",165,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23347",59,"blue-collar","married","basic.4y","unknown","no","no","cellular","jun","wed",340,1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23348",31,"services","married","high.school","no","yes","no","cellular","jun","wed",591,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23349",33,"blue-collar","married","professional.course","no","yes","no","cellular","jun","wed",88,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23350",33,"blue-collar","married","professional.course","no","yes","no","cellular","jun","wed",90,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23351",28,"services","single","basic.6y","no","no","no","cellular","jun","wed",385,2,4,1,"success",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23352",39,"admin.","married","university.degree","no","no","no","cellular","jun","wed",2219,1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23353",33,"blue-collar","married","professional.course","no","unknown","unknown","cellular","jun","wed",240,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23354",57,"entrepreneur","married","basic.4y","no","yes","no","cellular","jun","wed",467,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23355",30,"admin.","single","university.degree","no","yes","no","cellular","jun","wed",107,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23356",39,"management","married","university.degree","no","yes","no","cellular","jun","wed",95,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23357",56,"retired","married","university.degree","no","yes","no","cellular","jun","wed",252,1,999,2,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23358",33,"admin.","single","high.school","no","no","no","cellular","jun","wed",170,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23359",20,"student","single","high.school","no","yes","yes","cellular","jun","wed",74,2,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23360",61,"admin.","married","university.degree","no","yes","no","cellular","jun","wed",151,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23361",38,"technician","married","university.degree","no","no","no","cellular","jun","wed",539,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23362",40,"services","married","high.school","unknown","no","no","cellular","jun","wed",157,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23363",38,"admin.","divorced","high.school","no","yes","no","cellular","jun","wed",1361,1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23364",33,"admin.","single","university.degree","no","no","no","cellular","jun","wed",254,1,999,2,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23365",21,"admin.","single","high.school","no","yes","no","cellular","jun","wed",180,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23366",26,"student","single","university.degree","unknown","yes","no","cellular","jun","wed",247,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23367",29,"services","single","high.school","no","no","no","cellular","jun","wed",136,6,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23368",26,"technician","single","professional.course","no","yes","no","cellular","jun","wed",102,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23369",29,"admin.","married","high.school","no","no","no","cellular","jun","wed",200,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23370",42,"self-employed","married","university.degree","no","yes","no","cellular","jun","wed",436,1,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23371",33,"management","married","university.degree","no","yes","no","cellular","jun","wed",97,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23372",50,"admin.","single","basic.9y","no","yes","no","cellular","jun","wed",343,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23373",50,"admin.","single","basic.9y","no","unknown","unknown","cellular","jun","wed",699,1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23374",23,"student","single","high.school","no","no","no","cellular","jun","wed",200,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23375",24,"services","single","high.school","no","no","no","cellular","jun","wed",150,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23376",54,"management","married","university.degree","no","yes","no","cellular","jun","wed",42,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23377",29,"services","single","high.school","no","yes","yes","cellular","jun","wed",431,2,999,2,"failure",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23378",56,"management","married","university.degree","no","yes","no","cellular","jun","wed",175,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
"Row23379",40,"entrepreneur","married","basic.6y","no","no","no","cellular","jun","wed",837,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
"Row23380",27,"blue-collar","single","basic.6y","no","yes","no","cellular","jun","wed",334,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
